 /Comments
filename:bats_bacteria_production.dat
contains BATS bacterial production rates for years 1988 - 2012
/NOTE:
The cruise list contains all of the cruises within the specified limits.
However, not all cruises may contain data for the parameters selected.
/Variable list
Id     = Sample Id                                                                               
 A unique bottle id which identifies cruise, cast and bottle number
 9 digit number !####$$@@, where
 !   = Cruise type, 1=BATS core, 2=BATS bloom a, and 3=BATS bloom b, ect.
 #### = Cruise number
 $$  = Cast Number, 1-80=CTD casts, 81-99=Hydrocasts (i.e. 83=Hydrocast number 3)
 @@  = Bottle number
 e.g., 100488108 is BATS core 48, Hydrocast 1, Bottle 8
Id     = Sample Id                                                                               
yymmdd = Year Month Day                                                                          
decy   = Decimal Year  
Lat    = Latitude of water collection
Long   = Longitude of water collection                                                                          
dep1   = Collection depth (m)       
dep2   = Incubation depth (m)        
salt   = salinity from goflo bottle.                                                                              
thy1   = Bacterial growth rate by 3H-Thymidine-sample #1 or mean if no sample 2 or 3 (pmole/l/hr)
thy2   = Bacterial growth rate by 3H-Thymidine-sample #2 (pmole/l/hr)                            
thy3   = Bacterial growth rate by 3H-Thymidine-sample #3 (pmole/l/hr)                            
thy    = Mean Bacterial growth rate by 3H-Thymidine (pmol/l/hr)                                  
/Quality flags
-999 = No data
/Variables
  Id       , 	   yymmdd, 	   decy  ,	  Lat  , 	 Long  ,	dep1, 	   salt, 	  thy1 ,	  thy2 ,	  thy3 ,	  thy  , 
  1005108107	  19921209	 1992.9403	  31.785	  64.082	120.0	  36.645	   0.250	   0.290	   0.140	   0.227
  1005108108	  19921209	 1992.9403	  31.785	  64.082	140.0	  36.658	   0.040	   0.040	   0.100	   0.060
  1005208401	  19930112	 1993.0334	  31.898	  64.111	  1.0	  36.655	   0.710	   0.580	   0.730	   0.673
  1005208402	  19930112	 1993.0334	  31.898	  64.111	 20.0	  36.655	   0.570	   0.600	   0.540	   0.570
  1005208403	  19930112	 1993.0334	  31.898	  64.111	 40.0	  36.656	   0.450	   0.580	   0.850	   0.627
  1005208404	  19930112	 1993.0334	  31.898	  64.111	 60.0	  36.655	   0.760	   0.870	   0.830	   0.820
  1005208405	  19930112	 1993.0334	  31.898	  64.111	 80.0	  36.658	   1.010	   1.160	   0.980	   1.050
  1005208406	  19930112	 1993.0334	  31.898	  64.111	100.0	  36.655	   0.820	-999.000	   1.140	   0.980
  1005208407	  19930112	 1993.0334	  31.898	  64.111	120.0	  36.650	   0.790	   0.660	   0.580	   0.677
  1005208408	  19930112	 1993.0334	  31.898	  64.111	140.0	  36.598	   0.200	   0.230	   0.260	   0.230
  1005308101	  19930209	 1993.1100	  31.971	  64.264	  1.0	-999.000	   0.530	   1.040	   0.200	   0.590
  1005308102	  19930209	 1993.1100	  31.971	  64.264	 20.0	-999.000	   0.460	   0.340	   0.170	   0.323
  1005308104	  19930209	 1993.1100	  31.971	  64.264	 60.0	-999.000	   0.890	   0.580	   0.600	   0.690
  1005308105	  19930209	 1993.1100	  31.971	  64.264	 80.0	-999.000	   0.480	   0.520	   0.000	   0.333
  1005308106	  19930209	 1993.1100	  31.971	  64.264	100.0	-999.000	-999.000	   1.220	   1.770	   1.495
  1005308107	  19930209	 1993.1100	  31.971	  64.264	120.0	-999.000	   2.070	   1.530	   1.650	   1.750
  1005308108	  19930209	 1993.1100	  31.971	  64.264	140.0	-999.000	-999.000	   0.280	   0.290	   0.285
  2005308101	  19930225	 1993.1538	  31.745	  64.197	  1.0	  36.568	   0.570	   0.620	   0.530	   0.573
  2005308102	  19930225	 1993.1538	  31.745	  64.197	 20.0	  36.653	   0.450	   0.510	   0.690	   0.550
  2005308103	  19930225	 1993.1538	  31.745	  64.197	 40.0	  36.644	   0.560	   0.670	   0.550	   0.593
  2005308104	  19930225	 1993.1538	  31.745	  64.197	 60.0	  36.621	   0.470	   0.630	   0.530	   0.543
  2005308105	  19930225	 1993.1538	  31.745	  64.197	 80.0	  36.621	   0.520	   0.560	   0.500	   0.527
  2005308106	  19930225	 1993.1538	  31.745	  64.197	100.0	  36.630	   0.550	   0.810	   0.550	   0.637
  2005308107	  19930225	 1993.1538	  31.745	  64.197	120.0	  36.623	   0.580	   0.550	   0.530	   0.553
  2005308108	  19930225	 1993.1538	  31.745	  64.197	140.0	  36.401	   0.210	   0.240	   0.260	   0.237
  1005408101	  19930310	 1993.1896	  31.788	  64.298	  1.0	-999.000	   1.030	   0.990	   0.850	   0.957
  1005408102	  19930310	 1993.1896	  31.788	  64.298	 20.0	-999.000	   0.310	   0.340	   0.380	   0.343
  1005408103	  19930310	 1993.1896	  31.788	  64.298	 40.0	-999.000	   1.070	   1.110	   2.050	   1.410
  1005408104	  19930310	 1993.1896	  31.788	  64.298	 60.0	-999.000	   1.380	   1.010	   1.040	   1.143
  1005408105	  19930310	 1993.1896	  31.788	  64.298	 80.0	-999.000	   1.680	   1.040	   0.960	   1.227
  1005408106	  19930310	 1993.1896	  31.788	  64.298	100.0	-999.000	   1.110	   1.040	   1.030	   1.060
  1005408107	  19930310	 1993.1896	  31.788	  64.298	120.0	-999.000	   1.360	-999.000	   0.900	   1.130
  1005408108	  19930310	 1993.1896	  31.788	  64.298	140.0	-999.000	   0.770	-999.000	   0.760	   0.765
  2005408201	  19930330	 1993.2443	  31.753	  64.156	  1.0	  36.706	   0.320	   0.270	   0.410	   0.333
  2005408202	  19930330	 1993.2443	  31.753	  64.156	 20.0	  36.721	   0.370	   0.270	   0.440	   0.360
  2005408203	  19930330	 1993.2443	  31.753	  64.156	 40.0	  36.721	   0.300	   0.390	   0.110	   0.267
  2005408204	  19930330	 1993.2443	  31.753	  64.156	 60.0	  36.715	   0.580	-999.000	   0.760	   0.670
  2005408205	  19930330	 1993.2443	  31.753	  64.156	 80.0	  36.705	   0.880	-999.000	   1.290	   1.085
  2005408206	  19930330	 1993.2443	  31.753	  64.156	100.0	  36.689	   0.460	-999.000	   1.180	   0.820
  2005408207	  19930330	 1993.2443	  31.753	  64.156	120.0	  36.615	   0.390	   0.470	   0.550	   0.470
  2005408208	  19930330	 1993.2443	  31.753	  64.156	140.0	  36.596	   0.530	   0.250	-999.000	   0.390
  1005508401	  19930414	 1993.2855	  31.832	  64.203	  1.0	  36.745	   0.200	   0.230	   0.230	   0.220
  1005508402	  19930414	 1993.2855	  31.832	  64.203	 20.0	  36.759	   0.760	   0.840	   0.470	   0.690
  1005508403	  19930414	 1993.2855	  31.832	  64.203	 40.0	  36.743	   0.750	   0.760	   0.760	   0.757
  1005508404	  19930414	 1993.2855	  31.832	  64.203	 60.0	  36.742	   0.970	   0.980	   1.000	   0.983
  1005508405	  19930414	 1993.2855	  31.832	  64.203	 80.0	  36.742	   3.720	   3.690	   1.180	   2.863
  1005508406	  19930414	 1993.2855	  31.832	  64.203	100.0	  36.709	   0.650	   0.970	   1.320	   0.980
  1005508407	  19930414	 1993.2855	  31.832	  64.203	120.0	  36.673	   0.320	   0.520	-999.000	   0.420
  1005508408	  19930414	 1993.2855	  31.832	  64.203	140.0	  36.642	   0.330	   0.560	   0.250	   0.380
  2005508101	  19930427	 1993.3210	  31.791	  64.157	  1.0	  36.597	   2.230	   2.520	   2.300	   2.350
  2005508102	  19930427	 1993.3210	  31.791	  64.157	 20.0	  36.662	   2.970	   2.870	   2.930	   2.923
  2005508103	  19930427	 1993.3210	  31.791	  64.157	 40.0	  36.586	   2.710	   2.820	   2.760	   2.763
  2005508104	  19930427	 1993.3210	  31.791	  64.157	 60.0	  36.591	   3.940	   3.900	   3.950	   3.930
  2005508105	  19930427	 1993.3210	  31.791	  64.157	 80.0	  36.601	   1.950	   1.790	   1.790	   1.843
  2005508106	  19930427	 1993.3210	  31.791	  64.157	100.0	  36.596	-999.000	   0.770	   0.780	   0.775
  2005508107	  19930427	 1993.3210	  31.791	  64.157	120.0	  36.599	   0.520	   0.460	   0.490	   0.490
  2005508108	  19930427	 1993.3210	  31.791	  64.157	140.0	  36.602	   0.540	   0.630	   0.560	   0.577
  1005608201	  19930509	 1993.3538	  31.800	  64.258	  1.0	-999.000	   0.560	   0.600	   0.650	   0.603
  1005608202	  19930509	 1993.3538	  31.800	  64.258	 20.0	  36.570	   2.370	   1.840	   1.900	   2.037
  1005608203	  19930509	 1993.3538	  31.800	  64.258	 40.0	  36.539	   2.590	   2.510	   2.390	   2.497
  1005608204	  19930509	 1993.3538	  31.800	  64.258	 60.0	  36.566	   4.300	   4.210	   4.040	   4.183
  1005608205	  19930509	 1993.3538	  31.800	  64.258	 80.0	  36.604	   0.970	   1.330	   0.940	   1.080
  1005608206	  19930509	 1993.3538	  31.800	  64.258	100.0	  36.602	   0.570	   0.310	   0.260	   0.380
  1005608207	  19930509	 1993.3538	  31.800	  64.258	120.0	  36.594	   0.240	   0.090	   0.220	   0.183
  1005608208	  19930509	 1993.3538	  31.800	  64.258	140.0	  36.592	   0.090	   0.080	   0.070	   0.080
  1005708101	  19930614	 1993.4526	  31.738	  64.082	  1.0	-999.000	   0.630	-999.000	   0.750	   0.690
  1005708102	  19930614	 1993.4526	  31.738	  64.082	 20.0	  36.701	   1.280	   0.970	   0.950	   1.067
  1005708103	  19930614	 1993.4526	  31.738	  64.082	 40.0	  36.658	   1.240	   0.950	   1.170	   1.120
  1005708104	  19930614	 1993.4526	  31.738	  64.082	 60.0	  36.686	   0.970	   1.240	   1.030	   1.080
  1005708105	  19930614	 1993.4526	  31.738	  64.082	 80.0	  36.663	   1.090	-999.000	   1.190	   1.140
  1005708106	  19930614	 1993.4526	  31.738	  64.082	100.0	  36.624	   1.180	   0.930	   1.370	   1.160
  1005708107	  19930614	 1993.4526	  31.738	  64.082	120.0	  36.621	   0.900	   1.240	   1.050	   1.063
  1005708108	  19930614	 1993.4526	  31.738	  64.082	140.0	  36.609	-999.000	   0.880	   0.270	   0.575
  1005808301	  19930713	 1993.5320	  31.767	  64.015	  1.0	  36.775	   0.590	   0.710	   0.300	   0.533
  1005808302	  19930713	 1993.5320	  31.767	  64.015	 20.0	  36.698	   1.150	   0.930	   0.940	   1.007
  1005808303	  19930713	 1993.5320	  31.767	  64.015	 40.0	  36.668	   2.010	   1.280	   1.830	   1.707
  1005808304	  19930713	 1993.5320	  31.767	  64.015	 60.0	  36.706	   1.490	   1.200	   1.670	   1.453
  1005808305	  19930713	 1993.5320	  31.767	  64.015	 80.0	  36.699	   1.020	   1.300	   1.680	   1.333
  1005808306	  19930713	 1993.5320	  31.767	  64.015	100.0	  36.667	   0.620	   1.040	   1.190	   0.950
  1005808307	  19930713	 1993.5320	  31.767	  64.015	120.0	  36.655	   0.990	   0.900	   0.910	   0.933
  1005808308	  19930713	 1993.5320	  31.767	  64.015	140.0	  36.645	   0.370	-999.000	   0.160	   0.265
  1005908201	  19930818	 1993.6306	  31.748	  64.084	  1.0	  36.757	   1.230	   1.290	   1.280	   1.267
  1005908202	  19930818	 1993.6306	  31.748	  64.084	 20.0	  36.755	   1.640	   1.350	   1.200	   1.397
  1005908203	  19930818	 1993.6306	  31.748	  64.084	 40.0	  36.656	   1.380	   1.480	   1.760	   1.540
  1005908204	  19930818	 1993.6306	  31.748	  64.084	 60.0	  36.748	   1.570	   1.630	   1.580	   1.593
  1005908205	  19930818	 1993.6306	  31.748	  64.084	 80.0	  36.724	   1.240	   1.340	   1.280	   1.287
  1005908206	  19930818	 1993.6306	  31.748	  64.084	100.0	  36.705	   1.230	   1.040	   1.170	   1.147
  1005908207	  19930818	 1993.6306	  31.748	  64.084	120.0	  36.692	   1.250	   0.990	   0.970	   1.070
  1005908208	  19930818	 1993.6306	  31.748	  64.084	140.0	  36.667	   0.580	   0.580	   0.640	   0.600
  1006008201	  19930914	 1993.7046	  31.739	  64.151	  1.0	  36.425	   1.020	   0.940	-999.000	   0.980
  1006008202	  19930914	 1993.7046	  31.739	  64.151	 20.0	  36.420	   1.470	   1.350	-999.000	   1.410
  1006008203	  19930914	 1993.7046	  31.739	  64.151	 40.0	  36.575	   1.780	   1.920	   1.830	   1.843
  1006008204	  19930914	 1993.7046	  31.739	  64.151	 60.0	  36.644	   1.640	   1.830	   1.840	   1.770
  1006008205	  19930914	 1993.7046	  31.739	  64.151	 80.0	  36.638	   1.350	   1.320	   1.830	   1.500
  1006008206	  19930914	 1993.7046	  31.739	  64.151	100.0	  36.647	   0.360	   0.390	   0.310	   0.353
  1006008207	  19930914	 1993.7046	  31.739	  64.151	120.0	  36.626	   0.230	   0.220	   0.220	   0.223
  1006008208	  19930914	 1993.7046	  31.739	  64.151	140.0	  36.627	   0.100	   0.030	   0.330	   0.153
  1006208301	  19931109	 1993.8580	  31.735	  64.239	  1.0	  36.514	   0.468	   0.486	   0.421	   0.458
  1006208302	  19931109	 1993.8580	  31.735	  64.239	 20.0	  36.511	   1.246	   0.986	   0.919	   1.050
  1006208303	  19931109	 1993.8580	  31.735	  64.239	 40.0	  36.518	   1.766	   1.028	   1.073	   1.289
  1006208304	  19931109	 1993.8580	  31.735	  64.239	 60.0	  36.616	-999.000	   1.309	   1.406	   1.357
  1006208305	  19931109	 1993.8580	  31.735	  64.239	 80.0	  36.633	   0.910	   1.002	   0.882	   0.931
  1006208306	  19931109	 1993.8580	  31.735	  64.239	100.0	  36.624	   0.368	   0.317	   0.496	   0.394
  1006208307	  19931109	 1993.8580	  31.735	  64.239	120.0	  36.594	   0.167	   0.219	   0.131	   0.172
  1006208308	  19931109	 1993.8580	  31.735	  64.239	140.0	  36.583	   0.092	   0.111	   0.088	   0.097
  1006308201	  19931207	 1993.9348	  31.853	  64.185	  1.0	  36.498	   0.485	   0.247	   0.403	   0.378
  1006308202	  19931207	 1993.9348	  31.853	  64.185	 20.0	  36.497	   0.626	   0.676	   0.811	   0.704
  1006308203	  19931207	 1993.9348	  31.853	  64.185	 40.0	  36.498	   0.766	   0.734	   0.617	   0.706
  1006308204	  19931207	 1993.9348	  31.853	  64.185	 60.0	  36.611	   0.775	   0.860	   0.799	   0.811
  1006308205	  19931207	 1993.9348	  31.853	  64.185	 80.0	  36.628	   0.566	   0.542	   0.613	   0.574
  1006308206	  19931207	 1993.9348	  31.853	  64.185	100.0	  36.622	   0.197	   0.177	   0.155	   0.176
  1006308207	  19931207	 1993.9348	  31.853	  64.185	120.0	  36.616	   0.109	   0.177	   0.139	   0.142
  1006308208	  19931207	 1993.9348	  31.853	  64.185	140.0	  36.715	   0.058	   0.067	   0.059	   0.061
  1006408201	  19940112	 1994.0333	  31.749	  64.168	  1.0	  36.572	   0.121	   0.162	   0.156	   0.146
  1006408202	  19940112	 1994.0333	  31.749	  64.168	 20.0	  36.572	   0.443	   0.422	   0.378	   0.414
  1006408203	  19940112	 1994.0333	  31.749	  64.168	 40.0	  36.590	   0.272	   0.192	   0.176	   0.213
  1006408204	  19940112	 1994.0333	  31.749	  64.168	 60.0	  36.571	   0.508	   0.517	   0.604	   0.543
  1006408205	  19940112	 1994.0333	  31.749	  64.168	 80.0	  36.571	   0.481	   0.503	   0.609	   0.531
  1006408206	  19940112	 1994.0333	  31.749	  64.168	100.0	  36.571	   0.540	   0.492	   0.390	   0.474
  1006408207	  19940112	 1994.0333	  31.749	  64.168	120.0	  36.554	   0.103	   0.141	   0.108	   0.117
  1006408208	  19940112	 1994.0333	  31.749	  64.168	140.0	  36.574	   0.079	   0.065	-999.000	   0.072
  1006508201	  19940218	 1994.1347	  31.810	  64.518	  1.0	  36.621	   0.548	   0.569	   0.624	   0.580
  1006508202	  19940218	 1994.1347	  31.810	  64.518	 20.0	  36.619	   0.504	   0.559	   0.503	   0.522
  1006508203	  19940218	 1994.1347	  31.810	  64.518	 40.0	  36.624	   0.968	   1.042	   0.881	   0.964
  1006508204	  19940218	 1994.1347	  31.810	  64.518	 60.0	  36.604	   0.758	   0.644	   0.764	   0.722
  1006508205	  19940218	 1994.1347	  31.810	  64.518	 80.0	  36.565	   0.320	   0.340	   0.393	   0.351
  1006508206	  19940218	 1994.1347	  31.810	  64.518	100.0	  36.559	   0.160	   0.307	-999.000	   0.233
  1006508207	  19940218	 1994.1347	  31.810	  64.518	120.0	  36.562	-999.000	   0.272	   0.167	   0.220
  1006508208	  19940218	 1994.1347	  31.810	  64.518	140.0	  36.568	   0.227	   0.068	   0.082	   0.126
  2006508201	  19940227	 1994.1594	  31.750	  64.168	  1.0	  36.558	   0.970	   1.107	   1.006	   1.028
  2006508202	  19940227	 1994.1594	  31.750	  64.168	 20.0	  36.536	   0.216	   0.314	   0.346	   0.292
  2006508203	  19940227	 1994.1594	  31.750	  64.168	 40.0	  36.537	   1.418	   1.349	   1.503	   1.423
  2006508204	  19940227	 1994.1594	  31.750	  64.168	 60.0	  36.541	   1.348	   1.241	   1.248	   1.279
  2006508205	  19940227	 1994.1594	  31.750	  64.168	 80.0	  36.557	   0.354	-999.000	   0.270	   0.312
  2006508206	  19940227	 1994.1594	  31.750	  64.168	100.0	  36.567	   0.365	   0.198	   0.210	   0.258
  2006508207	  19940227	 1994.1594	  31.750	  64.168	120.0	  36.576	   0.166	-999.000	-999.000	   0.166
  1006608101	  19940315	 1994.2033	  31.708	  64.276	  1.0	  36.559	   0.649	   0.646	   0.554	   0.616
  1006608102	  19940315	 1994.2033	  31.708	  64.276	 20.0	  36.569	   0.276	   0.272	   0.287	   0.278
  1006608103	  19940315	 1994.2033	  31.708	  64.276	 40.0	  36.614	   0.452	   0.596	   0.678	   0.575
  1006608104	  19940315	 1994.2033	  31.708	  64.276	 60.0	  36.616	   0.625	   0.565	   0.592	   0.594
  1006608105	  19940315	 1994.2033	  31.708	  64.276	 80.0	  36.614	   0.761	   0.546	-999.000	   0.653
  1006608106	  19940315	 1994.2033	  31.708	  64.276	100.0	  36.598	-999.000	   0.256	   0.235	   0.245
  1006608108	  19940315	 1994.2033	  31.708	  64.276	140.0	  36.574	-999.000	   0.110	-999.000	   0.110
  2006608101	  19940406	 1994.2635	  31.701	  64.012	  1.0	  36.627	   1.087	   1.092	   1.076	   1.085
  2006608102	  19940406	 1994.2635	  31.701	  64.012	 20.0	  36.612	   0.623	   0.516	   0.565	   0.568
  2006608103	  19940406	 1994.2635	  31.701	  64.012	 40.0	  36.626	   1.118	   1.368	   1.148	   1.211
  2006608104	  19940406	 1994.2635	  31.701	  64.012	 60.0	  36.635	   1.325	   1.293	   1.326	   1.315
  2006608105	  19940406	 1994.2635	  31.701	  64.012	 80.0	  36.592	-999.000	   0.487	   0.433	   0.460
  2006608106	  19940406	 1994.2635	  31.701	  64.012	100.0	  36.599	   0.523	   0.441	   0.712	   0.559
  2006608107	  19940406	 1994.2635	  31.701	  64.012	120.0	  36.601	   0.791	   0.804	   0.793	   0.796
  2006608108	  19940406	 1994.2635	  31.701	  64.012	140.0	  36.596	   0.439	   0.368	   0.389	   0.399
  1006708201	  19940419	 1994.2991	  31.764	  64.107	  1.0	  36.774	   0.407	   0.442	   0.423	   0.424
  1006708202	  19940419	 1994.2991	  31.764	  64.107	 20.0	  36.773	   0.227	   0.434	   0.340	   0.334
  1006708203	  19940419	 1994.2991	  31.764	  64.107	 40.0	  36.728	   0.483	   0.446	   0.451	   0.460
  1006708204	  19940419	 1994.2991	  31.764	  64.107	 60.0	  36.718	   0.421	   0.451	   0.449	   0.440
  1006708205	  19940419	 1994.2991	  31.764	  64.107	 80.0	  36.685	   0.383	   0.349	   0.425	   0.386
  1006708206	  19940419	 1994.2991	  31.764	  64.107	100.0	  36.658	   0.260	   0.277	   0.314	   0.284
  1006708207	  19940419	 1994.2991	  31.764	  64.107	120.0	  36.617	   0.125	   0.154	   0.138	   0.139
  1006708208	  19940419	 1994.2991	  31.764	  64.107	140.0	  36.616	   0.126	   0.159	   0.108	   0.131
  2006708101	  19940503	 1994.3374	  31.760	  64.154	  1.0	  36.667	   0.911	   0.985	   1.056	   0.984
  2006708102	  19940503	 1994.3374	  31.760	  64.154	 20.0	  36.616	   0.559	   0.560	   0.600	   0.573
  2006708103	  19940503	 1994.3374	  31.760	  64.154	 40.0	  36.600	   1.797	   1.914	   1.784	   1.832
  2006708104	  19940503	 1994.3374	  31.760	  64.154	 60.0	  36.599	   1.952	   2.180	   2.177	   2.103
  2006708105	  19940503	 1994.3374	  31.760	  64.154	 80.0	  36.591	   0.681	   0.701	   0.706	   0.696
  2006708106	  19940503	 1994.3374	  31.760	  64.154	100.0	  36.600	   0.285	   0.311	   0.251	   0.282
  2006708107	  19940503	 1994.3374	  31.760	  64.154	120.0	  36.590	   0.194	   0.298	   0.223	   0.238
  2006708108	  19940503	 1994.3374	  31.760	  64.154	140.0	  36.603	   0.200	   0.182	   0.171	   0.184
  1006808501	  19940517	 1994.3757	  31.862	  64.013	  1.0	  36.592	   0.965	   0.924	   0.998	   0.962
  1006808502	  19940517	 1994.3757	  31.862	  64.013	 20.0	  36.708	   0.759	   0.751	   0.810	   0.773
  1006808503	  19940517	 1994.3757	  31.862	  64.013	 40.0	  36.689	   1.144	   1.174	   0.996	   1.105
  1006808504	  19940517	 1994.3757	  31.862	  64.013	 60.0	  36.674	   1.192	   1.025	   0.991	   1.069
  1006808505	  19940517	 1994.3757	  31.862	  64.013	 80.0	  36.621	   1.263	   1.304	   1.581	   1.383
  1006808506	  19940517	 1994.3757	  31.862	  64.013	100.0	  36.594	   1.188	   1.119	   1.372	   1.226
  1006808507	  19940517	 1994.3757	  31.862	  64.013	120.0	  36.626	   1.342	   1.427	   1.264	   1.344
  1006808508	  19940517	 1994.3757	  31.862	  64.013	140.0	  36.595	   0.278	   0.274	   0.239	   0.264
  1006908101	  19940614	 1994.4525	  31.738	  64.055	  1.0	  36.341	   1.067	   1.047	   1.068	   1.061
  1006908102	  19940614	 1994.4525	  31.738	  64.055	 20.0	  36.622	   0.554	   0.431	   0.584	   0.523
  1006908103	  19940614	 1994.4525	  31.738	  64.055	 40.0	  36.664	   1.003	   0.925	   1.049	   0.992
  1006908104	  19940614	 1994.4525	  31.738	  64.055	 60.0	  36.623	   1.159	   0.911	   1.067	   1.046
  1006908105	  19940614	 1994.4525	  31.738	  64.055	 80.0	  36.598	   1.127	   0.586	   0.434	   0.716
  1006908106	  19940614	 1994.4525	  31.738	  64.055	100.0	  36.607	   0.225	   0.293	   0.277	   0.265
  1006908107	  19940614	 1994.4525	  31.738	  64.055	120.0	  36.583	   0.342	   0.387	   0.345	   0.358
  1006908108	  19940614	 1994.4525	  31.738	  64.055	140.0	  36.584	   0.223	   0.219	   0.216	   0.219
  1007008101	  19940719	 1994.5484	  31.661	  64.169	  1.0	  36.487	   1.710	   2.213	   1.958	   1.960
  1007008102	  19940719	 1994.5484	  31.661	  64.169	 20.0	  36.529	   2.006	   2.073	   1.766	   1.948
  1007008103	  19940719	 1994.5484	  31.661	  64.169	 40.0	  36.583	   3.422	   3.327	   3.113	   3.287
  1007008104	  19940719	 1994.5484	  31.661	  64.169	 60.0	  36.590	   3.606	   3.232	   3.331	   3.390
  1007008105	  19940719	 1994.5484	  31.661	  64.169	 80.0	  36.585	   1.445	   1.116	   0.998	   1.186
  1007008106	  19940719	 1994.5484	  31.661	  64.169	100.0	  36.586	   2.357	   2.410	   2.569	   2.445
  1007008107	  19940719	 1994.5484	  31.661	  64.169	120.0	  36.578	   0.432	   0.376	   0.379	   0.396
  1007008108	  19940719	 1994.5484	  31.661	  64.169	140.0	  36.585	   0.276	   0.354	   0.242	   0.291
  1007108101	  19940816	 1994.6252	  31.689	  64.167	  1.0	  36.554	   1.031	   1.098	   1.069	   1.066
  1007108102	  19940816	 1994.6252	  31.689	  64.167	 20.0	  36.513	   1.010	   1.020	   1.097	   1.042
  1007108103	  19940816	 1994.6252	  31.689	  64.167	 40.0	  36.652	   2.199	   1.713	   1.774	   1.895
  1007108104	  19940816	 1994.6252	  31.689	  64.167	 60.0	  36.609	   1.348	   1.209	   1.053	   1.203
  1007108105	  19940816	 1994.6252	  31.689	  64.167	 80.0	  36.663	   1.447	   1.442	   1.583	   1.491
  1007108106	  19940816	 1994.6252	  31.689	  64.167	100.0	  36.593	   1.457	   1.522	   1.430	   1.470
  1007108107	  19940816	 1994.6252	  31.689	  64.167	120.0	  36.578	   0.475	   0.528	   0.382	   0.462
  1007108108	  19940816	 1994.6252	  31.689	  64.167	140.0	  36.586	   0.197	   0.199	   0.140	   0.179
  1007208101	  19940920	 1994.7211	  31.666	  64.166	  1.0	  36.358	   0.456	   0.346	   0.253	   0.352
  1007208102	  19940920	 1994.7211	  31.666	  64.166	 20.0	  36.360	   0.273	   0.286	   0.293	   0.284
  1007208104	  19940920	 1994.7211	  31.666	  64.166	 60.0	  36.544	   1.686	   1.709	   1.630	   1.675
